Time (ms),y target (mm),y tip (mm)
35142,-0.03593506,-0.1212944
35167,-0.01472303,-0.1210446
35192,0.01304095,-0.1179655
35217,0.01304095,-0.1179655
35243,0.03795759,-0.1114564
35267,0.06301194,-0.1027913
35292,0.06301194,-0.1027913
35317,0.0798324,-0.09734914
35342,0.09059919,-0.09252175
35367,0.09406569,-0.09023415
35392,0.09236345,-0.08470844
35418,0.08541125,-0.07935323
35442,0.08541125,-0.07935323
35467,0.06824837,-0.07384069
35492,0.04678979,-0.06950907
35517,0.03036017,-0.0656345
35542,0.03036017,-0.0656345
35567,0.003325299,-0.06031901
35592,-0.02905142,-0.05706749
35617,-0.05111448,-0.05417723
35642,-0.08096027,-0.05230122
35667,-0.08096027,-0.05230122
35692,-0.1130618,-0.04803899
35717,-0.1419166,-0.05036657
35742,-0.1638002,-0.05913043
35767,-0.1638002,-0.05913043
35792,-0.1842645,-0.06620218
35817,-0.2055793,-0.07417931
35842,-0.2157068,-0.07746784
35867,-0.2157068,-0.07746784
35892,-0.2376076,-0.0838965
35917,-0.2438144,-0.08387203
35942,-0.2443686,-0.08409485
35967,-0.2408653,-0.08405512
35992,-0.2293799,-0.08524281
36017,-0.2293799,-0.08524281
36042,-0.211514,-0.08859351
36067,-0.1963197,-0.09232007
36092,-0.1621737,-0.09913284
36117,-0.1385559,-0.1029504
36142,-0.1019333,-0.1074094
36167,-0.1019333,-0.1074094
36192,-0.06266078,-0.1130756
36217,-0.03739003,-0.1149061
36242,-0.003779493,-0.1153184
36267,0.01915044,-0.112287
36292,0.03741855,-0.1072955
36317,0.03741855,-0.1072955
36342,0.0700848,-0.09608813
36367,0.0700848,-0.09608813
36392,0.07887302,-0.0917113
36417,0.08428346,-0.0866304
36442,0.08215612,-0.0835619
36467,0.06811836,-0.07899264
36492,0.06811836,-0.07899264
36517,0.04363707,-0.07573276
36542,0.02299015,-0.07289573
36567,-0.008935764,-0.06827541
36592,-0.03579564,-0.06409042
36617,-0.06245227,-0.05976854
36642,-0.06245227,-0.05976854
36667,-0.1012216,-0.05371351
36692,-0.131535,-0.05582349
36717,-0.1603243,-0.06498904
36742,-0.1603243,-0.06498904
36767,-0.1804426,-0.07077754
36792,-0.2107336,-0.08076995
36817,-0.2262878,-0.08429356
36842,-0.2398463,-0.08541652
36867,-0.2398463,-0.08541652
36892,-0.2505878,-0.08428551
36917,-0.2505481,-0.0836395
36942,-0.2455949,-0.08562442
36967,-0.2455949,-0.08562442
36993,-0.2302367,-0.09223709
37018,-0.2302367,-0.09223709
37043,-0.2155364,-0.1006407
37068,-0.1847451,-0.1132572
37093,-0.1667067,-0.1183873
37118,-0.1667067,-0.1183873
37149,-0.1266865,-0.1282153
37175,-0.1266865,-0.1282153
37200,-0.08749132,-0.1359412
37225,-0.08749132,-0.1359412
37250,-0.05418088,-0.1399264
37275,-0.02781444,-0.1396901
37300,-0.00949239,-0.1375236
37325,0.008874482,-0.134237
37351,0.008874482,-0.134237
37376,0.03604191,-0.1305479
37401,0.05427625,-0.1268259
37426,0.07106307,-0.1231006
37451,0.08092871,-0.119455
37476,0.08555527,-0.116158
37501,0.08555527,-0.116158
37526,0.08778037,-0.1102012
37551,0.08707863,-0.1048745
37576,0.07903472,-0.09982486
37601,0.06944691,-0.09702335
37626,0.05876426,-0.09449931
37651,0.05876426,-0.09449931
37676,0.03890023,-0.09060721
37701,0.01604806,-0.08524278
37726,0.01604806,-0.08524278
37751,-0.01570601,-0.07836662
37776,-0.04950538,-0.07062338
37801,-0.08243464,-0.06265485
37826,-0.08243464,-0.06265485
37852,-0.1180597,-0.05757257
37876,-0.1180597,-0.05757257
37901,-0.1572422,-0.05973472
37926,-0.1754716,-0.06636478
37951,-0.1754716,-0.06636478
37976,-0.1929878,-0.07634196
38001,-0.1992245,-0.07955609
38026,-0.2099893,-0.08345471
38051,-0.2200887,-0.08480199
38076,-0.227556,-0.08446135
38101,-0.227556,-0.08446135
38126,-0.2319623,-0.08525025
38151,-0.2319623,-0.08525025
Time (ms),y target (mm),y tip (mm)
175,-0.2564878,-0.1495319
200,-0.2381067,-0.1495551
226,-0.2381067,-0.1495551
251,-0.2197012,-0.1495261
276,-0.1986118,-0.1497799
301,-0.1761312,-0.1497821
326,-0.1761312,-0.1497821
351,-0.1554003,-0.1491605
526,-0.03936005,-0.1469149
551,-0.0229962,-0.1357568
576,-0.001606593,-0.131712
601,0.01341103,-0.1282232
626,0.03487224,-0.1248618
651,0.03487224,-0.1248618
676,0.05242896,-0.1192531
702,0.07438684,-0.1105115
727,0.07438684,-0.1105115
752,0.08751573,-0.1017246
777,0.09155802,-0.09718578
802,0.09357657,-0.09245447
827,0.09258308,-0.09020458
852,0.08820428,-0.08891845
877,0.08820428,-0.08891845
902,0.07539873,-0.0852787
927,0.06796663,-0.08193035
952,0.0525809,-0.07392174
977,0.0525809,-0.07392174
1002,0.03736017,-0.0664361
1027,0.02464053,-0.06154997
1052,0.008676615,-0.05518527
1077,-0.00464531,-0.05109814
1102,-0.00464531,-0.05109814
1203,-0.06929664,-0.05142888
1228,-0.08430079,-0.05968611
1328,-0.1369708,-0.0790523
1354,-0.1369708,-0.0790523
1378,-0.1533372,-0.07974865
1403,-0.1660936,-0.07906434
1428,-0.1660936,-0.07906434
1453,-0.1755148,-0.07861674
1478,-0.1878521,-0.07818334
1503,-0.2001077,-0.07877993
1528,-0.2086965,-0.0793
1553,-0.2086965,-0.0793
1578,-0.2226496,-0.08098412
1603,-0.2346974,-0.08494379
1628,-0.2421453,-0.08859469
1653,-0.2421453,-0.08859469
1678,-0.250687,-0.09459788
1703,-0.260207,-0.1008895
1728,-0.2635202,-0.1060834
2053,-0.2394158,-0.1400414
2078,-0.2251972,-0.1409986
2103,-0.210738,-0.1426345
2128,-0.210738,-0.1426345
2153,-0.1943693,-0.1428456
2178,-0.1775408,-0.141359
2203,-0.1775408,-0.141359
2228,-0.1564631,-0.1424191
2253,-0.1437789,-0.1426143
2278,-0.130215,-0.142194
2303,-0.1133415,-0.14246
2328,-0.1133415,-0.14246
2428,-0.05511131,-0.1369685
2453,-0.03841237,-0.1330225
2478,-0.02040263,-0.1276954
2503,-0.01193607,-0.1250266
2528,0.003474835,-0.12033
2553,0.01956737,-0.1137053
2578,0.03049973,-0.1078977
2603,0.03049973,-0.1078977
2628,0.04496691,-0.09831537
2653,0.05887666,-0.0878637
2678,0.06873483,-0.08083372
2703,0.06873483,-0.08083372
2728,0.08246759,-0.07228656
2753,0.08892848,-0.06940173
2778,0.09594061,-0.06748523
2803,0.1028641,-0.06597011
2828,0.1028641,-0.06597011
2853,0.1061364,-0.06153653
2878,0.1061364,-0.06153653
2903,0.1013297,-0.05783004
2928,0.09256241,-0.05477769
2953,0.09256241,-0.05477769
2978,0.08077797,-0.05301564
3003,0.07031123,-0.04951602
3032,0.05716553,-0.04219816
3056,0.05716553,-0.04219816
3081,0.03804206,-0.02481056
3106,0.02252887,-0.01349411
3131,0.006917947,-0.005966621
3156,0.006917947,-0.005966621
3181,-0.006204207,-0.004088794
3206,-0.01741555,-0.006320368
3231,-0.03296693,-0.01069622
3256,-0.04151173,-0.01381731
3281,-0.05525972,-0.01814139
3306,-0.05525972,-0.01814139
3332,-0.06589656,-0.0223348
3356,-0.07772505,-0.02940871
3382,-0.07772505,-0.02940871
3407,-0.09173218,-0.03993094
3433,-0.1070171,-0.05055352
3457,-0.1070171,-0.05055352
3482,-0.1199993,-0.06138383
3507,-0.1298053,-0.06754986
3532,-0.1375737,-0.07252019
3557,-0.1449257,-0.07576428
3582,-0.1560849,-0.07798084
3607,-0.1645029,-0.07796155
3633,-0.1645029,-0.07796155
3657,-0.1805508,-0.0743115
3682,-0.1932172,-0.07329139
3707,-0.1932172,-0.07329139
3732,-0.2050755,-0.07335848
3757,-0.2153926,-0.07457785
3782,-0.2249004,-0.07663604
3807,-0.234046,-0.07977343
3832,-0.2418907,-0.08301091
3857,-0.2504134,-0.08870357
3883,-0.2504134,-0.08870357
3907,-0.2589136,-0.09514715
3933,-0.263431,-0.1000483
4288,-0.2353931,-0.1413601
4313,-0.2196059,-0.1428019
4339,-0.2196059,-0.1428019
4364,-0.2016231,-0.1423456
4389,-0.1820031,-0.1415392
4414,-0.1685628,-0.1407389
4439,-0.1685628,-0.1407389
4464,-0.1482655,-0.1417949
4489,-0.1353066,-0.1415676
4514,-0.1156066,-0.141705
4539,-0.09679005,-0.1407045
4566,-0.09679005,-0.1407045
4591,-0.07717255,-0.1390528
4616,-0.0571741,-0.1340024
4640,-0.03919335,-0.130053
4667,-0.03919335,-0.130053
4691,-0.02185256,-0.1243922
4716,-0.005000902,-0.1198263
4741,0.00728434,-0.1153419
4766,0.02357772,-0.1082225
4792,0.03645218,-0.1014919
4816,0.03645218,-0.1014919
4841,0.05214272,-0.09182018
4866,0.06455106,-0.08430919
4891,0.08320531,-0.07452512
4916,0.09532613,-0.06991105
4941,0.1046301,-0.06795509
4966,0.1046301,-0.06795509
4991,0.1151114,-0.06580127
5017,0.1228103,-0.06420761
5042,0.1250043,-0.06232678
5067,0.1257499,-0.05870642
5092,0.1257499,-0.05870642
5117,0.1183928,-0.05479018
5142,0.1052338,-0.05275944
5167,0.0931294,-0.05135797
5192,0.0790545,-0.04431302
5218,0.06197754,-0.03971045
5242,0.04388407,-0.02852471
5267,0.04388407,-0.02852471
5293,0.02921197,-0.01964073
5317,0.005338665,-0.007336981
5342,-0.006506382,-0.003063128
5367,-0.006506382,-0.003063128
5392,-0.0311449,-0.005298587
5417,-0.04479893,-0.009430161
5442,-0.05576463,-0.01338184
5467,-0.07027431,-0.0183059
5493,-0.08345584,-0.02206975
5518,-0.08345584,-0.02206975
5543,-0.1019533,-0.03070147
5568,-0.1146037,-0.03808114
5594,-0.1146037,-0.03808114
5618,-0.131476,-0.04618297
5643,-0.1408224,-0.05394584
5668,-0.1575065,-0.06250805
5693,-0.1691697,-0.07005873
5719,-0.1780825,-0.07522463
5743,-0.1780825,-0.07522463
5768,-0.1975778,-0.07906137
5793,-0.2061122,-0.07832189
5818,-0.2208177,-0.07543246
5843,-0.2283441,-0.07309234
5869,-0.2365561,-0.07235558
5893,-0.2462677,-0.07444158
5918,-0.2462677,-0.07444158
5943,-0.2511489,-0.07883301
6420,-0.2327181,-0.1412303
6445,-0.2327181,-0.1412303
6470,-0.2123366,-0.1410134
6494,-0.2123366,-0.1410134
6520,-0.1985812,-0.140746
6545,-0.1820736,-0.1401241
6571,-0.1617184,-0.141009
6595,-0.1617184,-0.141009
6621,-0.1478312,-0.1423104
6645,-0.1296384,-0.1409805
6671,-0.1202787,-0.1410115
6696,-0.0993804,-0.1400106
6721,-0.0993804,-0.1400106
6746,-0.0751176,-0.1390808
6770,-0.0510488,-0.1347347
6796,-0.03653012,-0.1315453
6821,-0.01759617,-0.1263757
6846,-0.008265079,-0.1239026
6870,0.008122898,-0.1186302
6896,0.01926206,-0.114447
6921,0.01926206,-0.114447
6946,0.02989965,-0.1087169
6970,0.02989965,-0.1087169
6996,0.050596,-0.09457374
7021,0.06305768,-0.08426269
7046,0.07382444,-0.07582251
7070,0.08456115,-0.06912731
7096,0.08987166,-0.06740182
7120,0.08987166,-0.06740182
7146,0.1000955,-0.06462808
7171,0.1073545,-0.06351349
7196,0.1136766,-0.06089332
7221,0.1150079,-0.05907666
7246,0.1168338,-0.05523092
7270,0.1168338,-0.05523092
7295,0.1128127,-0.05339118
7320,0.1029204,-0.05140159
7346,0.09519614,-0.04788585
7371,0.08440861,-0.04037941
7395,0.07100065,-0.02925183
7420,0.07100065,-0.02925183
7447,0.05934722,-0.02109053
7472,0.04375609,-0.01076904
7497,0.030745,-0.004395505
7522,0.01449002,-0.004807864
7547,0.01449002,-0.004807864
7572,-0.00120094,-0.008156785
7622,-0.02870945,-0.01128965
7647,-0.04134709,-0.01159824
7672,-0.04134709,-0.01159824
7697,-0.0568052,-0.0149104
7722,-0.06878315,-0.02232919
7747,-0.08531755,-0.03241021
7772,-0.08531755,-0.03241021
7797,-0.1035583,-0.04356944
7822,-0.1179374,-0.05149021
7847,-0.1327313,-0.05849023
7872,-0.1398397,-0.06103316
7897,-0.1510151,-0.06638002
7922,-0.1604203,-0.07120134
7947,-0.1691449,-0.07511257
7972,-0.1691449,-0.07511257
7997,-0.1859734,-0.07807556
8022,-0.1926458,-0.07704073
8047,-0.1926458,-0.07704073
8072,-0.2080581,-0.07405103
8097,-0.2225552,-0.07265195
8122,-0.2225552,-0.07265195
8147,-0.2323057,-0.07531612
8172,-0.2385646,-0.07985573
8197,-0.2385646,-0.07985573
8222,-0.2484219,-0.09060404
8803,-0.2373717,-0.1397559
8828,-0.2287552,-0.1402391
8853,-0.2287552,-0.1402391
8878,-0.2168972,-0.1407512
8904,-0.2029113,-0.1407198
8929,-0.1921217,-0.140416
8954,-0.1774639,-0.1397103
8979,-0.1774639,-0.1397103
9004,-0.1553077,-0.1422499
9029,-0.1435696,-0.1431185
9054,-0.1266263,-0.1425664
9079,-0.1129476,-0.1404208
9104,-0.0954771,-0.1407413
9129,-0.0954771,-0.1407413
9154,-0.07841671,-0.1369869
9179,-0.0662659,-0.1374454
9204,-0.05377765,-0.1357387
9229,-0.03613184,-0.1303
9254,-0.03613184,-0.1303
9279,-0.02063349,-0.124404
9304,-0.01040123,-0.1207212
9329,-0.00043892,-0.1160221
9354,0.01384182,-0.1088897
9379,0.0216755,-0.1048488
9405,0.04001213,-0.09291033
9430,0.04001213,-0.09291033
9455,0.04921316,-0.08510687
9480,0.06500585,-0.07596063
9505,0.07384617,-0.07342183
9530,0.08699553,-0.07165103
9555,0.09696762,-0.071456
9580,0.1063798,-0.07064123
9605,0.1063798,-0.07064123
9631,0.1140091,-0.06785686
9657,0.1212299,-0.06056466
9682,0.1212299,-0.06056466
9707,0.1214967,-0.05425559
9732,0.1198805,-0.0510353
9757,0.1141171,-0.0497587
9782,0.1141171,-0.0497587
9807,0.09948722,-0.04897477
9832,0.08567236,-0.04358397
9857,0.06998148,-0.03255226
9882,0.06998148,-0.03255226
9907,0.05763563,-0.02325333
9932,0.04682015,-0.01149498
9957,0.03119262,-0.003792861
9982,0.02028225,-0.003177261
10007,0.02028225,-0.003177261
10032,0.008293439,-0.007787776
10057,0.00025258,-0.01113423
10082,-0.005303592,-0.01128269
10132,-0.03146546,-0.007637338
10157,-0.03146546,-0.007637338
10182,-0.04013203,-0.009121567
10207,-0.05282429,-0.0163319
10232,-0.06313074,-0.02680845
10257,-0.06313074,-0.02680845
10282,-0.07493693,-0.03857125
10307,-0.0832897,-0.04398137
10332,-0.08984399,-0.04835737
10357,-0.09858161,-0.05426508
10382,-0.1020962,-0.05976964
10407,-0.1087633,-0.06659211
10432,-0.1087633,-0.06659211
10457,-0.121819,-0.07343715
10482,-0.1339993,-0.07933915
10507,-0.143946,-0.07863067
10532,-0.143946,-0.07863067
10557,-0.1568841,-0.07447789
10582,-0.1661019,-0.07178722
10607,-0.1661019,-0.07178722
10632,-0.1801008,-0.07155575
10657,-0.1801008,-0.07155575
10682,-0.190517,-0.07392363
10707,-0.2057519,-0.07657761
10732,-0.2057519,-0.07657761
10757,-0.2170146,-0.07734741
10782,-0.2292728,-0.07663243
10807,-0.2431384,-0.07674289
10832,-0.2518634,-0.07875063
10857,-0.2518634,-0.07875063
11233,-0.2479982,-0.1402128
11258,-0.2479982,-0.1402128
11283,-0.2356739,-0.1390548
11309,-0.2225187,-0.140343
11334,-0.208441,-0.1418806
11359,-0.208441,-0.1418806
11384,-0.1882252,-0.1405123
11409,-0.1882252,-0.1405123
11434,-0.169737,-0.1408312
11459,-0.1554516,-0.1415243
11484,-0.139569,-0.1423497
11509,-0.1215008,-0.1414297
11534,-0.1130788,-0.1410315
11559,-0.09867162,-0.1418999
11659,-0.04817736,-0.1317026
11684,-0.03213216,-0.1265197
11709,-0.03213216,-0.1265197
11734,-0.01290268,-0.1190266
11759,-0.002563768,-0.1149957
11784,0.01136437,-0.1075282
11809,0.01803939,-0.1032491
11834,0.01803939,-0.1032491
11859,0.03917704,-0.08809394
11884,0.05020703,-0.0793036
11909,0.05020703,-0.0793036
11934,0.06297991,-0.07383459
11959,0.06920751,-0.07320666
11984,0.07733527,-0.07445178
12009,0.07733527,-0.07445178
12034,0.08610482,-0.07382864
12059,0.08952053,-0.06923881
12084,0.08952053,-0.06923881
12109,0.0910217,-0.06354725
12134,0.09221926,-0.05485599
12159,0.09221926,-0.05485599
12184,0.08628993,-0.04810091
12209,0.07672814,-0.04807597
12234,0.06814263,-0.04926283
12260,0.04845805,-0.04693565
12285,0.04845805,-0.04693565
12310,0.03788396,-0.04040297
12335,0.01397817,-0.02090187
12360,0.01397817,-0.02090187
12385,-0.000217878,-0.009057536
12410,-0.007543649,-0.003651061
12435,-0.02003437,-0.004806982
12460,-0.03012338,-0.01047477
12485,-0.03891985,-0.01799753
12510,-0.04947179,-0.0273176
12535,-0.04947179,-0.0273176
12560,-0.06133234,-0.03411166
12585,-0.07425883,-0.03824858
12610,-0.08319603,-0.0418936
12635,-0.08319603,-0.0418936
12660,-0.09608243,-0.04904911
12685,-0.1091809,-0.06210898
12710,-0.1091809,-0.06210898
12735,-0.1226638,-0.07564808
12760,-0.1342603,-0.08122595
12785,-0.1437015,-0.08222669
12810,-0.1525298,-0.08062901
12835,-0.1613104,-0.07717051
12860,-0.1613104,-0.07717051
12885,-0.1732596,-0.07276452
12910,-0.1860561,-0.07046577
12935,-0.1947313,-0.07237867
12960,-0.1947313,-0.07237867
12985,-0.2086457,-0.07675144
13010,-0.2086457,-0.07675144
13035,-0.22804,-0.081411
13060,-0.22804,-0.081411
13085,-0.2383766,-0.08363826
13110,-0.249552,-0.08713368
13135,-0.249552,-0.08713368
13491,-0.2368951,-0.1383138
13516,-0.2368951,-0.1383138
13541,-0.2226689,-0.1404761
13567,-0.2101845,-0.1417707
13592,-0.188503,-0.1406914
13617,-0.1769981,-0.1415279
13642,-0.1769981,-0.1415279
13667,-0.1602069,-0.1413005
13692,-0.14455,-0.1413995
13717,-0.1320481,-0.1416617
13742,-0.1202747,-0.1410964
13767,-0.1202747,-0.1410964
13792,-0.1021156,-0.1413153
13817,-0.08716221,-0.1375961
13842,-0.0775381,-0.1365103
13867,-0.0658462,-0.1325559
13892,-0.0658462,-0.1325559
13917,-0.05419793,-0.1287123
13942,-0.04259545,-0.1238308
13967,-0.03725197,-0.1217441
13992,-0.02568998,-0.1160778
14017,-0.01337194,-0.108713
14042,-0.001425566,-0.09880669
14067,-0.001425566,-0.09880669
14092,0.006891567,-0.09105173
14117,0.01900954,-0.08077242
14142,0.02981678,-0.07425864
14167,0.03728268,-0.07267763
14192,0.03728268,-0.07267763
14217,0.05059215,-0.0760942
14242,0.05949714,-0.07919323
14267,0.07322179,-0.08098044
14292,0.08213362,-0.07897568
14317,0.08213362,-0.07897568
14342,0.09118976,-0.0717404
14367,0.09980401,-0.06177026
14392,0.09980401,-0.06177026
14417,0.105398,-0.05247927
14442,0.1069896,-0.0478161
14467,0.1053774,-0.04774277
14492,0.09945312,-0.04975575
14517,0.08760715,-0.05248297
14542,0.07641556,-0.05100938
14567,0.07641556,-0.05100938
14592,0.05983563,-0.04145925
14617,0.04814968,-0.03064525
14642,0.03144893,-0.01227081
14667,0.01945502,-0.004528116
14692,0.003012406,-0.0015106
14717,-0.003509493,-0.002857883
14742,-0.003509493,-0.002857883
14767,-0.01710828,-0.008405223
14792,-0.03395138,-0.01243462
14817,-0.05154597,-0.01428146
14842,-0.06659773,-0.01720173
14867,-0.06659773,-0.01720173
14892,-0.08021782,-0.02360984
14917,-0.09479836,-0.03235858
14942,-0.1031107,-0.03744248
14967,-0.114368,-0.04410128
14992,-0.1282585,-0.05232094
15017,-0.1282585,-0.05232094
15042,-0.1420421,-0.06240852
15067,-0.1472757,-0.06770334
15092,-0.1564388,-0.07403076
15117,-0.1651538,-0.07704205
15142,-0.1651538,-0.07704205
15167,-0.1699914,-0.07751068
15192,-0.1773984,-0.07621296
15217,-0.1773984,-0.07621296
15242,-0.1906283,-0.0729741
15267,-0.1995063,-0.07197129
15292,-0.2118929,-0.07244326
15317,-0.2240728,-0.07404436
15342,-0.2240728,-0.07404436
15367,-0.2367028,-0.07621942
15392,-0.2449844,-0.07754926
15767,-0.254983,-0.1436372
15792,-0.254983,-0.1436372
15817,-0.2353174,-0.1400445
15842,-0.2173713,-0.1383772
15867,-0.2173713,-0.1383772
15892,-0.1979776,-0.1390062
15917,-0.1728992,-0.1412781
15942,-0.156814,-0.1427878
15967,-0.1462193,-0.1420471
15992,-0.1327389,-0.1423484
16017,-0.1177954,-0.1404093
16042,-0.1177954,-0.1404093
16067,-0.09768952,-0.1382623
16092,-0.08446115,-0.1341274
16117,-0.07384119,-0.1326244
16142,-0.07384119,-0.1326244
16167,-0.05861631,-0.1287997
16192,-0.04603132,-0.1263108
16243,-0.0169751,-0.1132049
16268,-0.003713358,-0.1049702
16293,-0.003713358,-0.1049702
16318,0.01033954,-0.0955094
16343,0.01033954,-0.0955094
16368,0.02764643,-0.08396818
16393,0.04118995,-0.07737891
16419,0.05831381,-0.07445472
16444,0.05831381,-0.07445472
16469,0.07129692,-0.07626405
16494,0.08058672,-0.07860167
16519,0.09614114,-0.0803819
16544,0.102022,-0.0792237
16569,0.102022,-0.0792237
16594,0.1120194,-0.07173355
16619,0.1153881,-0.06440344
16644,0.1144894,-0.05485957
16669,0.1111688,-0.04966328
16694,0.1034149,-0.04717281
16719,0.0925929,-0.04761034
16744,0.08033772,-0.04965383
16769,0.08033772,-0.04965383
16794,0.06310467,-0.05173486
16819,0.04778626,-0.04644277
16844,0.01947173,-0.03016433
16869,0.01947173,-0.03016433
16894,0.001005639,-0.01556273
16919,-0.02530184,-0.003045893
16944,-0.02530184,-0.003045893
16969,-0.04991012,-0.006175713
16994,-0.06141441,-0.01385726
17019,-0.0745137,-0.02309467
17044,-0.0745137,-0.02309467
17069,-0.09325814,-0.03260456
17094,-0.1080094,-0.03863313
17119,-0.1183162,-0.04139227
17144,-0.133983,-0.0465309
17169,-0.1443765,-0.05229744
17194,-0.1523128,-0.05936435
17219,-0.1623944,-0.07101975
17244,-0.1623944,-0.07101975
17269,-0.1734956,-0.07909007
17294,-0.1810384,-0.08227541
17319,-0.1897817,-0.08188093
17344,-0.1997315,-0.07701871
17370,-0.207075,-0.07349111
17394,-0.2136309,-0.0711972
17419,-0.2136309,-0.0711972
17446,-0.2231288,-0.07221419
17471,-0.2337829,-0.07737033
17496,-0.2401142,-0.08343382
17521,-0.2401142,-0.08343382
17546,-0.2510501,-0.09424421
17847,-0.2569656,-0.1426398
17872,-0.2569656,-0.1426398
17897,-0.2385428,-0.1380399
17922,-0.2203091,-0.1371303
17947,-0.2011419,-0.1393792
17972,-0.2011419,-0.1393792
17997,-0.1802808,-0.1412093
18022,-0.1649903,-0.1425529
18047,-0.1450408,-0.1430796
18072,-0.1248121,-0.1404862
18097,-0.1248121,-0.1404862
18122,-0.1083534,-0.1392518
18147,-0.09615374,-0.138308
18172,-0.07976277,-0.1355255
18222,-0.05852453,-0.1355947
18247,-0.05852453,-0.1355947
18272,-0.04380978,-0.1298376
18297,-0.03106238,-0.1242845
18322,-0.02224552,-0.1193869
18347,-0.01455914,-0.1135437
18372,-0.005955864,-0.1082148
18398,0.005656614,-0.09969279
18423,0.005656614,-0.09969279
18448,0.01847315,-0.08742994
18473,0.01847315,-0.08742994
18501,0.03235752,-0.07572008
18525,0.03235752,-0.07572008
18550,0.04884457,-0.07329731
18575,0.0617087,-0.07612245
18600,0.0617087,-0.07612245
18625,0.07755472,-0.08066215
18650,0.0856145,-0.08089022
18675,0.09428902,-0.0757685
18700,0.09428902,-0.0757685
18725,0.1018558,-0.06488734
18750,0.1064828,-0.05727893
18775,0.1087736,-0.04970568
18800,0.1087736,-0.04970568
18825,0.1043627,-0.04745267
18850,0.09742977,-0.04929933
18875,0.08808959,-0.05169138
18900,0.08808959,-0.05169138
18925,0.06839616,-0.04625413
18950,0.05574595,-0.03758758
18975,0.04025088,-0.02304136
19000,0.04025088,-0.02304136
19100,-0.02345537,-0.00528132
19125,-0.03659712,-0.009649676
19150,-0.05446639,-0.01169973
19175,-0.06722895,-0.01086133
19200,-0.08501724,-0.008739998
19225,-0.08501724,-0.008739998
19250,-0.1004818,-0.009717234
19275,-0.1178337,-0.01635121
19300,-0.1344601,-0.02744611
19325,-0.146069,-0.03554054
19350,-0.1569097,-0.04234927
19375,-0.1569097,-0.04234927
19400,-0.1705831,-0.04910868
19425,-0.1824434,-0.05641662
19450,-0.1824434,-0.05641662
19475,-0.189945,-0.06359823
19500,-0.2003582,-0.07085256
19525,-0.2080722,-0.07627366
19550,-0.2080722,-0.07627366
19576,-0.217221,-0.08003139
19601,-0.2237368,-0.08056366
19626,-0.2268491,-0.08062667
19651,-0.2327093,-0.08127882
19676,-0.242336,-0.08464145
19701,-0.242336,-0.08464145
19726,-0.2518801,-0.08918288
20051,-0.2431271,-0.1452036
20076,-0.2303619,-0.143386
20101,-0.221763,-0.1409269
20126,-0.2057327,-0.1377618
20151,-0.1901845,-0.1374103
20176,-0.1769678,-0.1394858
20201,-0.1769678,-0.1394858
20226,-0.1600163,-0.1421581
20251,-0.1393628,-0.1426347
20276,-0.1280522,-0.1405998
20326,-0.1007494,-0.1385656
20351,-0.1007494,-0.1385656
20526,-0.01501805,-0.118131
20551,-0.00061632,-0.1110603
20576,-0.00061632,-0.1110603
20601,0.01059937,-0.1049283
20626,0.02594727,-0.09566893
20651,0.03652193,-0.0887886
20676,0.04902598,-0.08052972
20701,0.04902598,-0.08052972
20726,0.0619918,-0.0751581
20751,0.07428949,-0.0740895
20776,0.08854452,-0.07650216
20801,0.08854452,-0.07650216
20826,0.1087663,-0.07711908
20851,0.1087663,-0.07711908
20876,0.1184641,-0.07436556
20901,0.1264066,-0.06890433
20926,0.131882,-0.06254303
20951,0.1372208,-0.04990563
20976,0.1372208,-0.04990563
21001,0.1366846,-0.04720501
21026,0.1288717,-0.04785307
21051,0.1202454,-0.04637636
21076,0.1121041,-0.04642056
21101,0.1007385,-0.04079146
21126,0.09255866,-0.03473445
21151,0.08048556,-0.02066019
21177,0.08048556,-0.02066019
21277,0.02549016,-0.005098317
21302,0.02549016,-0.005098317
21327,0.01053751,-0.01024886
21352,-0.009153268,-0.01125421
21377,-0.03090972,-0.008400244
21402,-0.04356086,-0.006405905
21427,-0.04356086,-0.006405905
21452,-0.06918439,-0.007409647
21477,-0.0880088,-0.01461396
21502,-0.0880088,-0.01461396
21527,-0.1055151,-0.02694314
21552,-0.1160454,-0.03358905
21577,-0.1306455,-0.04100125
21602,-0.1306455,-0.04100125
21627,-0.1435404,-0.04626257
21652,-0.15459,-0.05374709
21677,-0.1619927,-0.06023382
21702,-0.1619927,-0.06023382
21727,-0.1747259,-0.0721625
21752,-0.1837833,-0.0781966
21777,-0.1837833,-0.0781966
21802,-0.195509,-0.07952269
21827,-0.2028245,-0.0759199
21852,-0.2084283,-0.07271148
21877,-0.2084283,-0.07271148
21902,-0.2178312,-0.07071944
21927,-0.2278382,-0.07260372
21952,-0.2382866,-0.07864438
21977,-0.2382866,-0.07864438
22352,-0.2291878,-0.1409565
22377,-0.21212,-0.1378767
22402,-0.21212,-0.1378767
22427,-0.1872509,-0.1380423
22452,-0.1680732,-0.1406961
22477,-0.1680732,-0.1406961
22502,-0.1482609,-0.1432155
22528,-0.1294688,-0.1421926
22552,-0.1154718,-0.1412694
22577,-0.09362474,-0.1376667
22603,-0.09362474,-0.1376667
22628,-0.07592678,-0.1330561
22653,-0.07592678,-0.1330561
22703,-0.04717847,-0.1308028
22728,-0.0373663,-0.1272576
22753,-0.02526679,-0.1219648
22779,-0.01866041,-0.1188199
